Date,Close,Volume,Market Capitalization,Operating Expenses to Revenue,Operating Cash Flow to CapEx
2017-03-23,35.22999954223633,81385200,707514693544.0,0.122769,4.22521
2017-03-24,35.15999984741211,89582400,707514693544.0,0.122769,4.22521
2017-03-27,35.220001220703125,94300400,707514693544.0,0.122769,4.22521
2017-03-28,35.95000076293945,133499200,707514693544.0,0.122769,4.22521
2017-03-29,36.02999877929688,116760000,707514693544.0,0.122769,4.22521
2017-03-30,35.98249816894531,84829200,707514693544.0,0.122769,4.22521
2017-03-31,35.915000915527344,78646800,707514693544.0,0.122769,4.22521
2017-04-03,35.92499923706055,79942800,708399715834.4,0.147992,3.80852
2017-04-04,36.192501068115234,79565600,708399715834.4,0.147992,3.80852
2017-04-05,36.005001068115234,110871600,708399715834.4,0.147992,3.80852
2017-04-06,35.915000915527344,84596000,708399715834.4,0.147992,3.80852
2017-04-07,35.834999084472656,66688800,708399715834.4,0.147992,3.80852
2017-04-10,35.79249954223633,75733600,708399715834.4,0.147992,3.80852
2017-04-11,35.407501220703125,121517600,708399715834.4,0.147992,3.80852
2017-04-12,35.45000076293945,81400000,708399715834.4,0.147992,3.80852
2017-04-13,35.26250076293945,71291600,708399715834.4,0.147992,3.80852
2017-04-17,35.45750045776367,66328400,708399715834.4,0.147992,3.80852
2017-04-18,35.29999923706055,58790000,708399715834.4,0.147992,3.80852
2017-04-19,35.16999816894531,69313600,708399715834.4,0.147992,3.80852
2017-04-20,35.61000061035156,93278400,708399715834.4,0.147992,3.80852
2017-04-21,35.567501068115234,69283600,708399715834.4,0.147992,3.80852
2017-04-24,35.90999984741211,68537200,708399715834.4,0.147992,3.80852
2017-04-25,36.13249969482422,75486000,708399715834.4,0.147992,3.80852
2017-04-26,35.91999816894531,80164800,708399715834.4,0.147992,3.80852
2017-04-27,35.9474983215332,56985200,708399715834.4,0.147992,3.80852
2017-04-28,35.912498474121094,83441600,708399715834.4,0.147992,3.80852
2017-05-01,36.64500045776367,134411600,708399715834.4,0.147992,3.80852
2017-05-02,36.87749862670898,181408800,708399715834.4,0.147992,3.80852
2017-05-03,36.76499938964844,182788000,708399715834.4,0.147992,3.80852
2017-05-04,36.63249969482422,93487600,708399715834.4,0.147992,3.80852
2017-05-05,37.2400016784668,109310800,708399715834.4,0.147992,3.80852
2017-05-08,38.25249862670898,195009600,708399715834.4,0.147992,3.80852
2017-05-09,38.497501373291016,156521600,708399715834.4,0.147992,3.80852
2017-05-10,38.31499862670898,103222800,708399715834.4,0.147992,3.80852
2017-05-11,38.48749923706055,109020400,708399715834.4,0.147992,3.80852
2017-05-12,39.025001525878906,130108000,708399715834.4,0.147992,3.80852
2017-05-15,38.92499923706055,104038800,708399715834.4,0.147992,3.80852
2017-05-16,38.86750030517578,80194000,708399715834.4,0.147992,3.80852
2017-05-17,37.5625,203070800,708399715834.4,0.147992,3.80852
2017-05-18,38.1349983215332,134272800,708399715834.4,0.147992,3.80852
2017-05-19,38.26499938964844,107843200,708399715834.4,0.147992,3.80852
2017-05-22,38.497501373291016,91865600,708399715834.4,0.147992,3.80852
2017-05-23,38.45000076293945,79675600,708399715834.4,0.147992,3.80852
2017-05-24,38.334999084472656,76712000,708399715834.4,0.147992,3.80852
2017-05-25,38.46749877929688,76942400,708399715834.4,0.147992,3.80852
2017-05-26,38.40250015258789,87710400,708399715834.4,0.147992,3.80852
2017-05-30,38.41749954223633,80507600,708399715834.4,0.147992,3.80852
2017-05-31,38.18999862670898,97804800,708399715834.4,0.147992,3.80852
2017-06-01,38.29499816894531,65616400,708399715834.4,0.147992,3.80852
2017-06-02,38.86249923706055,111082800,708399715834.4,0.147992,3.80852
2017-06-05,38.48249816894531,101326800,708399715834.4,0.147992,3.80852
2017-06-06,38.61249923706055,106499600,708399715834.4,0.147992,3.80852
2017-06-07,38.84249877929688,84278400,708399715834.4,0.147992,3.80852
2017-06-08,38.747501373291016,85003200,708399715834.4,0.147992,3.80852
2017-06-09,37.244998931884766,259530800,708399715834.4,0.147992,3.80852
2017-06-12,36.35499954223633,289229200,708399715834.4,0.147992,3.80852
2017-06-13,36.647499084472656,136661600,708399715834.4,0.147992,3.80852
2017-06-14,36.290000915527344,126124800,708399715834.4,0.147992,3.80852
2017-06-15,36.0724983215332,128661600,708399715834.4,0.147992,3.80852
2017-06-16,35.567501068115234,201444400,708399715834.4,0.147992,3.80852
2017-06-19,36.584999084472656,130165600,708399715834.4,0.147992,3.80852
2017-06-20,36.25249862670898,99600400,708399715834.4,0.147992,3.80852
2017-06-21,36.46749877929688,85063200,708399715834.4,0.147992,3.80852
2017-06-22,36.407501220703125,76425200,708399715834.4,0.147992,3.80852
2017-06-23,36.56999969482422,141757600,708399715834.4,0.147992,3.80852
2017-06-26,36.45500183105469,102769600,708399715834.4,0.147992,3.80852
2017-06-27,35.932498931884766,99047600,708399715834.4,0.147992,3.80852
2017-06-28,36.45750045776367,88329600,708399715834.4,0.147992,3.80852
2017-06-29,35.91999816894531,125997600,708399715834.4,0.147992,3.80852
2017-06-30,36.005001068115234,92096400,708399715834.4,0.147992,3.80852
2017-07-03,35.875,57111200,763701749621.6,0.129538,4.074774
2017-07-05,36.022499084472656,86278400,763701749621.6,0.129538,4.074774
2017-07-06,35.682498931884766,96515200,763701749621.6,0.129538,4.074774
2017-07-07,36.04499816894531,76806800,763701749621.6,0.129538,4.074774
2017-07-10,36.26499938964844,84362400,763701749621.6,0.129538,4.074774
2017-07-11,36.38249969482422,79127200,763701749621.6,0.129538,4.074774
2017-07-12,36.435001373291016,99538000,763701749621.6,0.129538,4.074774
2017-07-13,36.942501068115234,100797600,763701749621.6,0.129538,4.074774
2017-07-14,37.2599983215332,80528400,763701749621.6,0.129538,4.074774
2017-07-17,37.38999938964844,95174000,763701749621.6,0.129538,4.074774
2017-07-18,37.52000045776367,71475200,763701749621.6,0.129538,4.074774
2017-07-19,37.755001068115234,83692000,763701749621.6,0.129538,4.074774
2017-07-20,37.584999084472656,68974800,763701749621.6,0.129538,4.074774
2017-07-21,37.567501068115234,105010400,763701749621.6,0.129538,4.074774
2017-07-24,38.022499084472656,85972800,763701749621.6,0.129538,4.074774
2017-07-25,38.185001373291016,75415600,763701749621.6,0.129538,4.074774
2017-07-26,38.3650016784668,63124000,763701749621.6,0.129538,4.074774
2017-07-27,37.63999938964844,129905200,763701749621.6,0.129538,4.074774
2017-07-28,37.375,68854800,763701749621.6,0.129538,4.074774
2017-07-31,37.182498931884766,79383600,763701749621.6,0.129538,4.074774
2017-08-01,37.51250076293945,141474400,763701749621.6,0.129538,4.074774
2017-08-02,39.28499984741211,279747200,763701749621.6,0.129538,4.074774
2017-08-03,38.89250183105469,108389200,763701749621.6,0.129538,4.074774
2017-08-04,39.09749984741211,82239600,763701749621.6,0.129538,4.074774
2017-08-07,39.70249938964844,87481200,763701749621.6,0.129538,4.074774
2017-08-08,40.02000045776367,144823600,763701749621.6,0.129538,4.074774
2017-08-09,40.26499938964844,104526000,763701749621.6,0.129538,4.074774
2017-08-10,38.83000183105469,163217200,763701749621.6,0.129538,4.074774
2017-08-11,39.369998931884766,105028400,763701749621.6,0.129538,4.074774
2017-08-14,39.962501525878906,88490800,763701749621.6,0.129538,4.074774
2017-08-15,40.400001525878906,117862000,763701749621.6,0.129538,4.074774
2017-08-16,40.23749923706055,110686400,763701749621.6,0.129538,4.074774
2017-08-17,39.46500015258789,111762400,763701749621.6,0.129538,4.074774
2017-08-18,39.375,109712400,763701749621.6,0.129538,4.074774
2017-08-21,39.3025016784668,105474000,763701749621.6,0.129538,4.074774
2017-08-22,39.94499969482422,86418400,763701749621.6,0.129538,4.074774
2017-08-23,39.994998931884766,77596400,763701749621.6,0.129538,4.074774
2017-08-24,39.817501068115234,79275600,763701749621.6,0.129538,4.074774
2017-08-25,39.96500015258789,101920400,763701749621.6,0.129538,4.074774
2017-08-28,40.36750030517578,103864000,763701749621.6,0.129538,4.074774
2017-08-29,40.727500915527344,118067600,763701749621.6,0.129538,4.074774
2017-08-30,40.837501525878906,109078400,763701749621.6,0.129538,4.074774
2017-08-31,41.0,107140400,763701749621.6,0.129538,4.074774
2017-09-01,41.01250076293945,66364400,763701749621.6,0.129538,4.074774
2017-09-05,40.52000045776367,117874000,763701749621.6,0.129538,4.074774
2017-09-06,40.477500915527344,86606800,763701749621.6,0.129538,4.074774
2017-09-07,40.31499862670898,87714000,763701749621.6,0.129538,4.074774
2017-09-08,39.657501220703125,114446000,763701749621.6,0.129538,4.074774
2017-09-11,40.375,126323200,763701749621.6,0.129538,4.074774
2017-09-12,40.21500015258789,286856000,763701749621.6,0.129538,4.074774
2017-09-13,39.91249847412109,179629600,763701749621.6,0.129538,4.074774
2017-09-14,39.56999969482422,95042800,763701749621.6,0.129538,4.074774
2017-09-15,39.970001220703125,196458400,763701749621.6,0.129538,4.074774
2017-09-18,39.66749954223633,113077600,763701749621.6,0.129538,4.074774
2017-09-19,39.682498931884766,83242400,763701749621.6,0.129538,4.074774
2017-09-20,39.01750183105469,211805600,763701749621.6,0.129538,4.074774
2017-09-21,38.34749984741211,150046800,763701749621.6,0.129538,4.074774
2017-09-22,37.97249984741211,186581600,763701749621.6,0.129538,4.074774
2017-09-25,37.63750076293945,177549200,763701749621.6,0.129538,4.074774
2017-09-26,38.28499984741211,146640000,763701749621.6,0.129538,4.074774
2017-09-27,38.557498931884766,102016800,763701749621.6,0.129538,4.074774
2017-09-28,38.31999969482422,88022000,763701749621.6,0.129538,4.074774
2017-09-29,38.52999877929688,105199200,763701749621.6,0.129538,4.074774
2017-10-02,38.45249938964844,74795200,826541616816.0,0.086507,10.068683
2017-10-03,38.619998931884766,64921200,826541616816.0,0.086507,10.068683
2017-10-04,38.369998931884766,80655200,826541616816.0,0.086507,10.068683
2017-10-05,38.84749984741211,85135200,826541616816.0,0.086507,10.068683
2017-10-06,38.82500076293945,69630400,826541616816.0,0.086507,10.068683
2017-10-09,38.959999084472656,65051600,826541616816.0,0.086507,10.068683
2017-10-10,38.97499847412109,62468000,826541616816.0,0.086507,10.068683
2017-10-11,39.13750076293945,67622400,826541616816.0,0.086507,10.068683
2017-10-12,39.0,64500400,826541616816.0,0.086507,10.068683
2017-10-13,39.247501373291016,65576800,826541616816.0,0.086507,10.068683
2017-10-16,39.970001220703125,96486000,826541616816.0,0.086507,10.068683
2017-10-17,40.11750030517578,75989200,826541616816.0,0.086507,10.068683
2017-10-18,39.93999862670898,65496800,826541616816.0,0.086507,10.068683
2017-10-19,38.994998931884766,170336800,826541616816.0,0.086507,10.068683
2017-10-20,39.0625,95896400,826541616816.0,0.086507,10.068683
2017-10-23,39.04249954223633,87937200,826541616816.0,0.086507,10.068683
2017-10-24,39.275001525878906,71028800,826541616816.0,0.086507,10.068683
2017-10-25,39.102500915527344,84828400,826541616816.0,0.086507,10.068683
2017-10-26,39.352500915527344,68002000,826541616816.0,0.086507,10.068683
2017-10-27,40.76250076293945,177816800,826541616816.0,0.086507,10.068683
2017-10-30,41.68000030517578,178803200,826541616816.0,0.086507,10.068683
2017-10-31,42.2599983215332,144187200,826541616816.0,0.086507,10.068683
2017-11-01,41.72249984741211,134551200,826541616816.0,0.086507,10.068683
2017-11-02,42.02750015258789,165573600,826541616816.0,0.086507,10.068683
2017-11-03,43.125,237594400,826541616816.0,0.086507,10.068683
2017-11-06,43.5625,140105200,826541616816.0,0.086507,10.068683
2017-11-07,43.70249938964844,97446000,826541616816.0,0.086507,10.068683
2017-11-08,44.060001373291016,97638000,826541616816.0,0.086507,10.068683
2017-11-09,43.970001220703125,117930400,826541616816.0,0.086507,10.068683
2017-11-10,43.66749954223633,100582000,826541616816.0,0.086507,10.068683
2017-11-13,43.49250030517578,67928400,826541616816.0,0.086507,10.068683
2017-11-14,42.834999084472656,99130000,826541616816.0,0.086507,10.068683
2017-11-15,42.27000045776367,116632400,826541616816.0,0.086507,10.068683
2017-11-16,42.775001525878906,94550000,826541616816.0,0.086507,10.068683
2017-11-17,42.53749847412109,87598000,826541616816.0,0.086507,10.068683
2017-11-20,42.494998931884766,65049600,826541616816.0,0.086507,10.068683
2017-11-21,43.28499984741211,100525200,826541616816.0,0.086507,10.068683
2017-11-22,43.7400016784668,102355600,826541616816.0,0.086507,10.068683
2017-11-24,43.74250030517578,56106800,826541616816.0,0.086507,10.068683
2017-11-27,43.522499084472656,82867200,826541616816.0,0.086507,10.068683
2017-11-28,43.26750183105469,105715200,826541616816.0,0.086507,10.068683
2017-11-29,42.369998931884766,166665600,826541616816.0,0.086507,10.068683
2017-11-30,42.962501525878906,166108800,826541616816.0,0.086507,10.068683
2017-12-01,42.76250076293945,159037200,826541616816.0,0.086507,10.068683
2017-12-04,42.45000076293945,130169600,826541616816.0,0.086507,10.068683
2017-12-05,42.40999984741211,109400800,826541616816.0,0.086507,10.068683
2017-12-06,42.25249862670898,114240000,826541616816.0,0.086507,10.068683
2017-12-07,42.33000183105469,102693200,826541616816.0,0.086507,10.068683
2017-12-08,42.34249877929688,93420800,826541616816.0,0.086507,10.068683
2017-12-11,43.16749954223633,141095200,826541616816.0,0.086507,10.068683
2017-12-12,42.92499923706055,77636800,826541616816.0,0.086507,10.068683
2017-12-13,43.067501068115234,95273600,826541616816.0,0.086507,10.068683
2017-12-14,43.05500030517578,81906000,826541616816.0,0.086507,10.068683
2017-12-15,43.49250030517578,160677200,826541616816.0,0.086507,10.068683
2017-12-18,44.10499954223633,117684400,826541616816.0,0.086507,10.068683
2017-12-19,43.6349983215332,109745600,826541616816.0,0.086507,10.068683
2017-12-20,43.587501525878906,93902400,826541616816.0,0.086507,10.068683
2017-12-21,43.75249862670898,83799600,826541616816.0,0.086507,10.068683
2017-12-22,43.75249862670898,65397600,826541616816.0,0.086507,10.068683
2017-12-26,42.64250183105469,132742000,826541616816.0,0.086507,10.068683
2017-12-27,42.650001525878906,85992800,826541616816.0,0.086507,10.068683
2017-12-28,42.77000045776367,65920800,826541616816.0,0.086507,10.068683
2017-12-29,42.307498931884766,103999600,826541616816.0,0.086507,10.068683
2018-01-02,43.06499862670898,102223600,808555972269.6,0.123133,3.606675
2018-01-03,43.057498931884766,118071600,808555972269.6,0.123133,3.606675
2018-01-04,43.25749969482422,89738400,808555972269.6,0.123133,3.606675
2018-01-05,43.75,94640000,808555972269.6,0.123133,3.606675
2018-01-08,43.587501525878906,82271200,808555972269.6,0.123133,3.606675
2018-01-09,43.58250045776367,86336000,808555972269.6,0.123133,3.606675
2018-01-10,43.5724983215332,95839600,808555972269.6,0.123133,3.606675
2018-01-11,43.81999969482422,74670800,808555972269.6,0.123133,3.606675
2018-01-12,44.272499084472656,101672400,808555972269.6,0.123133,3.606675
2018-01-16,44.04750061035156,118263600,808555972269.6,0.123133,3.606675
2018-01-17,44.775001525878906,137547200,808555972269.6,0.123133,3.606675
2018-01-18,44.81499862670898,124773600,808555972269.6,0.123133,3.606675
2018-01-19,44.6150016784668,129700400,808555972269.6,0.123133,3.606675
2018-01-22,44.25,108434400,808555972269.6,0.123133,3.606675
2018-01-23,44.2599983215332,130756400,808555972269.6,0.123133,3.606675
2018-01-24,43.55500030517578,204420400,808555972269.6,0.123133,3.606675
2018-01-25,42.77750015258789,166116000,808555972269.6,0.123133,3.606675
2018-01-26,42.87749862670898,156572000,808555972269.6,0.123133,3.606675
2018-01-29,41.9900016784668,202561600,808555972269.6,0.123133,3.606675
2018-01-30,41.74250030517578,184192800,808555972269.6,0.123133,3.606675
2018-01-31,41.85749816894531,129915600,808555972269.6,0.123133,3.606675
2018-02-01,41.94499969482422,188923200,808555972269.6,0.123133,3.606675
2018-02-02,40.125,346375200,808555972269.6,0.123133,3.606675
2018-02-05,39.122501373291016,290954000,808555972269.6,0.123133,3.606675
2018-02-06,40.75749969482422,272975200,808555972269.6,0.123133,3.606675
2018-02-07,39.8849983215332,206434400,808555972269.6,0.123133,3.606675
2018-02-08,38.78749847412109,217562000,808555972269.6,0.123133,3.606675
2018-02-09,39.102500915527344,282690400,808555972269.6,0.123133,3.606675
2018-02-12,40.6775016784668,243278000,808555972269.6,0.123133,3.606675
2018-02-13,41.084999084472656,130196800,808555972269.6,0.123133,3.606675
2018-02-14,41.84249877929688,162579600,808555972269.6,0.123133,3.606675
2018-02-15,43.247501373291016,204588800,808555972269.6,0.123133,3.606675
2018-02-16,43.10749816894531,160704400,808555972269.6,0.123133,3.606675
2018-02-20,42.962501525878906,135722000,808555972269.6,0.123133,3.606675
2018-02-21,42.76750183105469,149886400,808555972269.6,0.123133,3.606675
2018-02-22,43.125,123967600,808555972269.6,0.123133,3.606675
2018-02-23,43.875,135249600,808555972269.6,0.123133,3.606675
2018-02-26,44.74250030517578,152648800,808555972269.6,0.123133,3.606675
2018-02-27,44.59749984741211,155712400,808555972269.6,0.123133,3.606675
2018-02-28,44.52999877929688,151128400,808555972269.6,0.123133,3.606675
2018-03-01,43.75,195208000,808555972269.6,0.123133,3.606675
2018-03-02,44.0525016784668,153816000,808555972269.6,0.123133,3.606675
2018-03-05,44.20500183105469,113605600,808555972269.6,0.123133,3.606675
2018-03-06,44.16749954223633,95154000,808555972269.6,0.123133,3.606675
2018-03-07,43.75749969482422,126814000,808555972269.6,0.123133,3.606675
2018-03-08,44.23500061035156,95096400,808555972269.6,0.123133,3.606675
